trip_durat,Max Passen,crew_ratio,field_1_su,field_2_su,field_3_su,field_4_su,Cruise Lin,trip_count,lg_maxpass,nMaxPass,lg_tripcou,nTripCount,nTripDur,nCrewRate,ModeFrame,totalframe,frame1_pct,frame2_pct,frame3_pct,frame4_pct,line_len,prev_lat,prev_long,dest_lat,dest_long,Journey,geometry,Current_Country,Prev_cou,Linestring
60.529411764705891,16126,2.039974699705883,0,0,0,0,['Viking Ocean (Viking Cruises)'],17,9.688,0.57,2.833,0.455,0.325,0.908,frame1,0,,,,,376130.206,58.29257,-1.15,58.58428,5.29861,"Bergen, Norway to Lerwick, UK","LINESTRING (5.298611111 60.40277778, -1.15 60.167)",UK,Norway,"LINESTRING (5.298611111 60.40277778,-1.15 60.167)"
60.529411764705891,16126,2.039974699705883,0,0,0,0,['Viking Ocean (Viking Cruises)'],17,9.688,0.57,2.833,0.455,0.325,0.908,frame1,0,,,,,376130.206,58.29257,-1.15,58.58428,5.29861,"Bergen, Norway to Lerwick, UK","LINESTRING (5.298611111 60.40277778, -1.15 60.167)",UK,Norway,"LINESTRING (5.298611111 60.40277778,-1.15 60.167)"
60.529411764705891,16126,2.039974699705883,0,0,0,0,['Viking Ocean (Viking Cruises)'],17,9.688,0.57,2.833,0.455,0.325,0.908,frame1,0,,,,,376130.206,58.29257,-1.15,58.58428,5.29861,"Bergen, Norway to Lerwick, UK","LINESTRING (5.298611111 60.40277778, -1.15 60.167)",UK,Norway,"LINESTRING (5.298611111 60.40277778,-1.15 60.167)"
60.529411764705891,16126,2.039974699705883,0,0,0,0,['Viking Ocean (Viking Cruises)'],17,9.688,0.57,2.833,0.455,0.325,0.908,frame1,0,,,,,376130.206,58.29257,-1.15,58.58428,5.29861,"Bergen, Norway to Lerwick, UK","LINESTRING (5.298611111 60.40277778, -1.15 60.167)",UK,Norway,"LINESTRING (5.298611111 60.40277778,-1.15 60.167)"
60.529411764705891,16126,2.039974699705883,0,0,0,0,['Viking Ocean (Viking Cruises)'],17,9.688,0.57,2.833,0.455,0.325,0.908,frame1,0,,,,,376130.206,58.29257,-1.15,58.58428,5.29861,"Bergen, Norway to Lerwick, UK","LINESTRING (5.298611111 60.40277778, -1.15 60.167)",UK,Norway,"LINESTRING (5.298611111 60.40277778,-1.15 60.167)"
60.529411764705891,16126,2.039974699705883,0,0,0,0,['Viking Ocean (Viking Cruises)'],17,9.688,0.57,2.833,0.455,0.325,0.908,frame1,0,,,,,376130.206,58.29257,-1.15,58.58428,5.29861,"Bergen, Norway to Lerwick, UK","LINESTRING (5.298611111 60.40277778, -1.15 60.167)",UK,Norway,"LINESTRING (5.298611111 60.40277778,-1.15 60.167)"
60.529411764705891,16126,2.039974699705883,0,0,0,0,['Viking Ocean (Viking Cruises)'],17,9.688,0.57,2.833,0.455,0.325,0.908,frame1,0,,,,,376130.206,58.29257,-1.15,58.58428,5.29861,"Bergen, Norway to Lerwick, UK","LINESTRING (5.298611111 60.40277778, -1.15 60.167)",UK,Norway,"LINESTRING (5.298611111 60.40277778,-1.15 60.167)"
60.529411764705891,16126,2.039974699705883,0,0,0,0,['Viking Ocean (Viking Cruises)'],17,9.688,0.57,2.833,0.455,0.325,0.908,frame1,0,,,,,376130.206,58.29257,-1.15,58.58428,5.29861,"Bergen, Norway to Lerwick, UK","LINESTRING (5.298611111 60.40277778, -1.15 60.167)",UK,Norway,"LINESTRING (5.298611111 60.40277778,-1.15 60.167)"
60.529411764705891,16126,2.039974699705883,0,0,0,0,['Viking Ocean (Viking Cruises)'],17,9.688,0.57,2.833,0.455,0.325,0.908,frame1,0,,,,,376130.206,58.29257,-1.15,58.58428,5.29861,"Bergen, Norway to Lerwick, UK","LINESTRING (5.298611111 60.40277778, -1.15 60.167)",UK,Norway,"LINESTRING (5.298611111 60.40277778,-1.15 60.167)"
22.333333333333332,4407,1.836250000000000,21.000000000000000,0,6.000000000000000,6.000000000000000,['Oceania Cruises'],6,8.391,0.429,1.792,0.234,0.113,0.929,frame1,33,63.636,0,18.182,18.182,489874.842,58.29257,-1.15,61.08838,6.16667,"Lerwick, UK to Alesund, Norway","LINESTRING (-1.15 60.167, 6.166667 62.466667)",Norway,UK,"LINESTRING (-1.15 60.167,6.166667 62.466667)"
22.333333333333332,4407,1.836250000000000,21.000000000000000,0,6.000000000000000,6.000000000000000,['Oceania Cruises'],6,8.391,0.429,1.792,0.234,0.113,0.929,frame1,33,63.636,0,18.182,18.182,489874.842,58.29257,-1.15,61.08838,6.16667,"Lerwick, UK to Alesund, Norway","LINESTRING (-1.15 60.167, 6.166667 62.466667)",Norway,UK,"LINESTRING (-1.15 60.167,6.166667 62.466667)"
22.333333333333332,4407,1.836250000000000,21.000000000000000,0,6.000000000000000,6.000000000000000,['Oceania Cruises'],6,8.391,0.429,1.792,0.234,0.113,0.929,frame1,33,63.636,0,18.182,18.182,489874.842,58.29257,-1.15,61.08838,6.16667,"Lerwick, UK to Alesund, Norway","LINESTRING (-1.15 60.167, 6.166667 62.466667)",Norway,UK,"LINESTRING (-1.15 60.167,6.166667 62.466667)"
22.333333333333332,4407,1.836250000000000,21.000000000000000,0,6.000000000000000,6.000000000000000,['Oceania Cruises'],6,8.391,0.429,1.792,0.234,0.113,0.929,frame1,33,63.636,0,18.182,18.182,489874.842,58.29257,-1.15,61.08838,6.16667,"Alesund, Norway to Lerwick, UK","LINESTRING (6.166667 62.466667, -1.15 60.167)",UK,Norway,"LINESTRING (6.166667 62.466667,-1.15 60.167)"
22.333333333333332,4407,1.836250000000000,21.000000000000000,0,6.000000000000000,6.000000000000000,['Oceania Cruises'],6,8.391,0.429,1.792,0.234,0.113,0.929,frame1,33,63.636,0,18.182,18.182,489874.842,58.29257,-1.15,61.08838,6.16667,"Alesund, Norway to Lerwick, UK","LINESTRING (6.166667 62.466667, -1.15 60.167)",UK,Norway,"LINESTRING (6.166667 62.466667,-1.15 60.167)"
22.333333333333332,4407,1.836250000000000,21.000000000000000,0,6.000000000000000,6.000000000000000,['Oceania Cruises'],6,8.391,0.429,1.792,0.234,0.113,0.929,frame1,33,63.636,0,18.182,18.182,489874.842,58.29257,-1.15,61.08838,6.16667,"Alesund, Norway to Lerwick, UK","LINESTRING (6.166667 62.466667, -1.15 60.167)",UK,Norway,"LINESTRING (6.166667 62.466667,-1.15 60.167)"
22.333333333333332,4407,1.836250000000000,21.000000000000000,0,6.000000000000000,6.000000000000000,['Oceania Cruises'],6,8.391,0.429,1.792,0.234,0.113,0.929,frame1,33,63.636,0,18.182,18.182,489874.842,58.29257,-1.15,61.08838,6.16667,"Alesund, Norway to Lerwick, UK","LINESTRING (6.166667 62.466667, -1.15 60.167)",UK,Norway,"LINESTRING (6.166667 62.466667,-1.15 60.167)"
22.333333333333332,4407,1.836250000000000,21.000000000000000,0,6.000000000000000,6.000000000000000,['Oceania Cruises'],6,8.391,0.429,1.792,0.234,0.113,0.929,frame1,33,63.636,0,18.182,18.182,489874.842,58.29257,-1.15,61.08838,6.16667,"Alesund, Norway to Lerwick, UK","LINESTRING (6.166667 62.466667, -1.15 60.167)",UK,Norway,"LINESTRING (6.166667 62.466667,-1.15 60.167)"
